time,Engine-RPM,Fault Type
7.988,1716,offset
7.989,1716,offset
7.99,1716,offset
7.991,1716,offset
7.992,1716,offset
7.993,1716,offset
7.994,1716,offset
7.995,1716,offset
7.996,1716,offset
7.997,1716,offset
7.998,1716,offset
7.999,1716,offset
8.0,1716,offset
8.001,1716,offset
8.002,1716,offset
8.003,1716,offset
8.004,1716,offset
8.005,1712,offset
8.006,1712,offset
8.007,1712,offset
8.008,1712,offset
8.009,1712,offset
8.01,1712,offset
8.011,1712,offset
8.012,1712,offset
8.013,1712,offset
8.014,1712,offset
8.015,1707,offset
8.016,1707,offset
8.017,1707,offset
8.018,1707,offset
8.019,1707,offset
8.02,1707,offset
8.021,1707,offset
8.022,1707,offset
8.023,1707,offset
8.024,1707,offset
8.025,1703,offset
8.026,1703,offset
8.027,1703,offset
8.028,1703,offset
8.029,1703,offset
8.03,1703,offset
8.031,1703,offset
8.032,1703,offset
8.033,1703,offset
8.034,1703,offset
8.035,1701,offset
8.036,1701,offset
8.037,1701,offset
8.038,1701,offset
8.039,1701,offset
8.04,1701,offset
8.041,1701,offset
8.042,1701,offset
8.043,1701,offset
8.044,1701,offset
8.045,1702,offset
8.046,1702,offset
8.047,1702,offset
8.048,1702,offset
8.049,1702,offset
8.05,1702,offset
8.051,1702,offset
8.052,1702,offset
8.053,1702,offset
8.054,1702,offset
8.055,1702,offset
8.056,1702,offset
8.057,1702,offset
8.058,1702,offset
8.059,1702,offset
8.06,1702,offset
8.061,1702,offset
8.062,1702,offset
8.063,1702,offset
8.064,1702,offset
8.065,1698,offset
8.066,1698,offset
8.067,1698,offset
8.068,1698,offset
8.069,1698,offset
8.07,1698,offset
8.071,1698,offset
8.072,1698,offset
8.073,1698,offset
8.074,1698,offset
8.075,1691,offset
8.076,1691,offset
8.077,1691,offset
8.078,1691,offset
8.079,1691,offset
8.08,1691,offset
8.081,1691,offset
8.082,1691,offset
8.083,1691,offset
8.084,1691,offset
8.085,1683,offset
8.086,1683,offset
8.087,1683,offset
8.088,1683,offset
8.089,1683,offset
8.09,1683,offset
8.091,1683,offset
8.092,1683,offset
8.093,1683,offset
8.094,1683,offset
8.095,1677,offset
8.096,1677,offset
8.097,1677,offset
8.098,1677,offset
8.099,1677,offset
8.1,1677,offset
8.101,1677,offset
8.102,1677,offset
8.103,1677,offset
8.104,1677,offset
8.105,1675,offset
8.106,1675,offset
8.107,1675,offset
8.108,1675,offset
8.109,1675,offset
8.11,1675,offset
8.111,1675,offset
8.112,1675,offset
8.113,1675,offset
8.114,1675,offset
8.115,1675,offset
8.116,1675,offset
8.117,1675,offset
8.118,1675,offset
8.119,1675,offset
8.12,1675,offset
8.121,1675,offset
8.122,1675,offset
8.123,1675,offset
8.124,1675,offset
8.125,1672,offset
8.126,1672,offset
8.127,1672,offset
8.128,1672,offset
8.129,1672,offset
8.13,1672,offset
8.131,1672,offset
8.132,1672,offset
8.133,1672,offset
8.134,1672,offset
8.135,1664,offset
8.136,1664,offset
8.137,1664,offset
8.138,1664,offset
8.139,1664,offset
8.14,1664,offset
8.141,1664,offset
8.142,1664,offset
8.143,1664,offset
8.144,1664,offset
8.145,1654,offset
8.146,1654,offset
8.147,1654,offset
8.148,1654,offset
8.149,1654,offset
8.15,1654,offset
8.151,1654,offset
8.152,1654,offset
8.153,1654,offset
8.154,1654,offset
8.155,1648,offset
8.156,1648,offset
8.157,1648,offset
8.158,1648,offset
8.159,1648,offset
8.16,1648,offset
8.161,1648,offset
8.162,1648,offset
8.163,1648,offset
8.164,1648,offset
8.165,1647,offset
8.166,1647,offset
8.167,1647,offset
8.168,1647,offset
8.169,1647,offset
8.17,1647,offset
8.171,1647,offset
8.172,1647,offset
8.173,1647,offset
8.174,1647,offset
8.175,1647,offset
8.176,1647,offset
8.177,1647,offset
8.178,1647,offset
8.179,1647,offset
8.18,1647,offset
8.181,1647,offset
8.182,1647,offset
8.183,1647,offset
8.184,1647,offset
8.185,1644,offset
8.186,1644,offset
8.187,1644,offset
8.188,1644,offset
8.189,1644,offset
8.19,1644,offset
8.191,1644,offset
8.192,1644,offset
8.193,1644,offset
8.194,1644,offset
8.195,1634,offset
8.196,1634,offset
8.197,1634,offset
8.198,1634,offset
8.199,1634,offset
8.2,1634,offset
8.201,1634,offset
8.202,1634,offset
8.203,1634,offset
8.204,1634,offset
8.205,1625,offset
8.206,1625,offset
8.207,1625,offset
8.208,1625,offset
8.209,1625,offset
8.21,1625,offset
8.211,1625,offset
8.212,1625,offset
8.213,1625,offset
8.214,1625,offset
8.215,1620,offset
8.216,1620,offset
8.217,1620,offset
8.218,1620,offset
8.219,1620,offset
8.22,1620,offset
8.221,1620,offset
8.222,1620,offset
8.223,1620,offset
8.224,1620,offset
8.225,1622,offset
8.226,1622,offset
8.227,1622,offset
8.228,1622,offset
8.229,1622,offset
8.23,1622,offset
8.231,1622,offset
8.232,1622,offset
8.233,1622,offset
8.234,1622,offset
8.235,1621,offset
8.236,1621,offset
8.237,1621,offset
8.238,1621,offset
8.239,1621,offset
8.24,1621,offset
8.241,1621,offset
8.242,1621,offset
8.243,1621,offset
8.244,1621,offset
8.245,1612,offset
8.246,1612,offset
8.247,1612,offset
8.248,1612,offset
8.249,1612,offset
8.25,1612,offset
8.251,1612,offset
8.252,1612,offset
8.253,1612,offset
8.254,1612,offset
8.255,1599,offset
8.256,1599,offset
8.257,1599,offset
8.258,1599,offset
8.259,1599,offset
8.26,1599,offset
8.261,1599,offset
8.262,1599,offset
8.263,1599,offset
8.264,1599,offset
8.265,1592,offset
8.266,1592,offset
8.267,1592,offset
8.268,1592,offset
8.269,1592,offset
8.27,1592,offset
8.271,1592,offset
8.272,1592,offset
8.273,1592,offset
8.274,1592,offset
8.275,1591,offset
8.276,1591,offset
8.277,1591,offset
8.278,1591,offset
8.279,1591,offset
8.28,1591,offset
8.281,1591,offset
8.282,1591,offset
8.283,1591,offset
8.284,1591,offset
8.285,1589,offset
8.286,1589,offset
8.287,1589,offset
8.288,1589,offset
8.289,1589,offset
8.29,1589,offset
8.291,1589,offset
8.292,1589,offset
8.293,1589,offset
8.294,1589,offset
8.295,1578,offset
8.296,1578,offset
8.297,1578,offset
8.298,1578,offset
8.299,1578,offset
8.3,1578,offset
8.301,1578,offset
8.302,1578,offset
8.303,1578,offset
8.304,1578,offset
8.305,1563,offset
8.306,1563,offset
8.307,1563,offset
8.308,1563,offset
8.309,1563,offset
8.31,1563,offset
8.311,1563,offset
8.312,1563,offset
8.313,1563,offset
8.314,1563,offset
8.315,1556,offset
8.316,1556,offset
8.317,1556,offset
8.318,1556,offset
8.319,1556,offset
8.32,1556,offset
8.321,1556,offset
8.322,1556,offset
8.323,1556,offset
8.324,1556,offset
8.325,1582,offset
8.326,1582,offset
8.327,1582,offset
8.328,1582,offset
8.329,1582,offset
8.33,1582,offset
8.331,1582,offset
8.332,1582,offset
8.333,1582,offset
8.334,1582,offset
8.335,1569,offset
8.336,1569,offset
8.337,1569,offset
8.338,1569,offset
8.339,1569,offset
8.34,1569,offset
8.341,1569,offset
8.342,1569,offset
8.343,1569,offset
8.344,1569,offset
8.345,1533,offset
8.346,1533,offset
8.347,1533,offset
8.348,1533,offset
8.349,1533,offset
8.35,1533,offset
8.351,1533,offset
8.352,1533,offset
8.353,1533,offset
8.354,1533,offset
8.355,1497,offset
8.356,1497,offset
8.357,1497,offset
8.358,1497,offset
8.359,1497,offset
8.36,1497,offset
8.361,1497,offset
8.362,1497,offset
8.363,1497,offset
8.364,1497,offset
8.365,1460,offset
8.366,1460,offset
8.367,1460,offset
8.368,1460,offset
8.369,1460,offset
8.37,1460,offset
8.371,1460,offset
8.372,1460,offset
8.373,1460,offset
8.374,1460,offset
8.375,1441,offset
8.376,1441,offset
8.377,1441,offset
8.378,1441,offset
8.379,1441,offset
8.38,1441,offset
8.381,1441,offset
8.382,1441,offset
8.383,1441,offset
8.384,1441,offset
8.385,1422,offset
8.386,1422,offset
8.387,1422,offset
8.388,1422,offset
8.389,1422,offset
8.39,1422,offset
8.391,1422,offset
8.44,1404,offset
8.441,1404,offset
8.442,1404,offset
8.443,1404,offset
8.444,1404,offset
8.445,1406,offset
8.446,1406,offset
8.447,1406,offset
8.448,1406,offset
8.449,1406,offset
8.45,1406,offset
8.451,1406,offset
8.452,1406,offset
8.453,1406,offset
8.454,1406,offset
8.455,1385,offset
8.456,1385,offset
8.457,1385,offset
8.458,1385,offset
8.459,1385,offset
8.46,1385,offset
8.461,1385,offset
8.462,1385,offset
8.463,1385,offset
8.464,1385,offset
8.465,1382,offset
8.466,1382,offset
8.467,1382,offset
8.468,1382,offset
8.469,1382,offset
8.47,1382,offset
8.471,1382,offset
8.472,1382,offset
8.473,1382,offset
8.474,1382,offset
8.475,1392,offset
8.476,1392,offset
8.477,1392,offset
8.478,1392,offset
8.479,1392,offset
8.48,1392,offset
8.481,1392,offset
8.482,1392,offset
8.483,1392,offset
8.484,1392,offset
8.485,1373,offset
8.486,1373,offset
8.487,1373,offset
8.488,1373,offset
8.489,1373,offset
8.49,1373,offset
8.491,1373,offset
8.492,1373,offset
8.493,1373,offset
8.494,1373,offset
8.495,1361,offset
8.496,1361,offset
8.497,1361,offset
8.498,1361,offset
8.499,1361,offset
8.5,1361,offset
8.501,1361,offset
8.502,1361,offset
8.503,1361,offset
8.504,1361,offset
8.505,1373,offset
8.506,1373,offset
8.507,1373,offset
8.508,1373,offset
8.509,1373,offset
8.51,1373,offset
8.511,1373,offset
8.512,1373,offset
8.513,1373,offset
8.514,1373,offset
8.515,1356,offset
8.516,1356,offset
8.517,1356,offset
8.518,1356,offset
8.519,1356,offset
8.52,1356,offset
8.521,1356,offset
8.522,1356,offset
8.523,1356,offset
8.524,1356,offset
8.525,1338,offset
8.526,1338,offset
8.527,1338,offset
8.528,1338,offset
8.529,1338,offset
8.53,1338,offset
8.531,1338,offset
8.532,1338,offset
8.533,1338,offset
8.534,1338,offset
8.535,1348,offset
8.536,1348,offset
8.537,1348,offset
8.538,1348,offset
8.539,1348,offset
8.54,1348,offset
8.541,1348,offset
8.542,1348,offset
8.543,1348,offset
8.544,1348,offset
8.545,1330,offset
8.546,1330,offset
8.547,1330,offset
8.548,1330,offset
8.549,1330,offset
8.55,1330,offset
8.551,1330,offset
8.552,1330,offset
8.553,1330,offset
8.554,1330,offset
8.555,1309,offset
8.556,1309,offset
8.557,1309,offset
8.558,1309,offset
8.559,1309,offset
8.56,1309,offset
8.561,1309,offset
8.562,1309,offset
8.563,1309,offset
8.564,1309,offset
8.565,1314,offset
8.566,1314,offset
8.567,1314,offset
8.568,1314,offset
8.569,1314,offset
8.57,1314,offset
8.571,1314,offset
8.572,1314,offset
8.573,1314,offset
8.574,1314,offset
8.575,1291,offset
8.576,1291,offset
8.577,1291,offset
8.578,1291,offset
8.579,1291,offset
8.58,1291,offset
8.581,1291,offset
8.582,1291,offset
8.583,1291,offset
8.584,1291,offset
8.585,1269,offset
8.586,1269,offset
8.587,1269,offset
8.588,1269,offset
8.589,1269,offset
8.59,1269,offset
8.591,1269,offset
8.592,1269,offset
8.593,1269,offset
8.594,1269,offset
8.595,1268,offset
8.596,1268,offset
8.597,1268,offset
8.598,1268,offset
8.599,1268,offset
8.6,1268,offset
8.601,1268,offset
8.602,1268,offset
8.603,1268,offset
8.604,1268,offset
8.605,1234,offset
8.606,1234,offset
8.607,1234,offset
8.608,1234,offset
8.609,1234,offset
8.61,1234,offset
8.611,1234,offset
8.612,1234,offset
8.613,1234,offset
8.614,1234,offset
8.615,1219,offset
8.616,1219,offset
8.617,1219,offset
8.618,1219,offset
8.619,1219,offset
8.62,1219,offset
8.621,1219,offset
8.622,1219,offset
8.623,1219,offset
8.624,1219,offset
8.625,1187,offset
8.626,1187,offset
8.627,1187,offset
8.628,1187,offset
8.629,1187,offset
8.63,1187,offset
8.631,1187,offset
8.632,1187,offset
8.633,1187,offset
8.634,1187,offset
8.635,1143,offset
8.636,1143,offset
8.637,1143,offset
8.638,1143,offset
8.639,1143,offset
8.64,1143,offset
8.641,1143,offset
8.642,1143,offset
8.643,1143,offset
8.644,1143,offset
8.645,1113,offset
8.646,1113,offset
8.647,1113,offset
8.648,1113,offset
8.649,1113,offset
8.65,1113,offset
8.651,1113,offset
8.652,1113,offset
8.653,1113,offset
8.654,1113,offset
8.655,1065,offset
8.656,1065,offset
8.657,1065,offset
8.658,1065,offset
8.659,1065,offset
8.66,1065,offset
8.661,1065,offset
8.662,1065,offset
8.663,1065,offset
8.664,1065,offset
8.665,1036,offset
8.666,1036,offset
8.667,1036,offset
8.668,1036,offset
8.669,1036,offset
8.67,1036,offset
8.671,1036,offset
8.672,1036,offset
8.673,1036,offset
8.674,1036,offset
8.675,1001,offset
8.676,1001,offset
8.677,1001,offset
8.678,1001,offset
8.679,1001,offset
8.68,1001,offset
8.681,1001,offset
8.682,1001,offset
8.683,1001,offset
8.684,1001,offset
8.685,985,offset
8.686,985,offset
8.687,985,offset
8.688,985,offset
8.689,985,offset
8.69,985,offset
8.691,985,offset
8.692,985,offset
8.693,985,offset
8.694,985,offset
8.695,965,offset
8.696,965,offset
8.697,965,offset
8.698,965,offset
8.699,965,offset
8.7,965,offset
8.701,965,offset
8.702,965,offset
8.703,965,offset
8.704,965,offset
8.705,958,offset
8.706,958,offset
8.707,958,offset
8.708,958,offset
8.709,958,offset
8.71,958,offset
8.711,958,offset
8.712,958,offset
8.713,958,offset
8.714,958,offset
8.715,955,offset
8.716,955,offset
8.717,955,offset
8.718,955,offset
8.719,955,offset
8.72,955,offset
8.721,955,offset
8.722,955,offset
8.723,955,offset
8.724,955,offset
8.725,956,offset
8.726,956,offset
8.727,956,offset
8.728,956,offset
8.729,956,offset
8.73,956,offset
8.731,956,offset
8.732,956,offset
8.733,956,offset
8.734,956,offset
8.735,965,offset
8.736,965,offset
8.737,965,offset
8.738,965,offset
8.739,965,offset
8.74,965,offset
8.741,965,offset
8.742,965,offset
8.743,965,offset
8.744,965,offset
8.745,973,offset
8.746,973,offset
8.747,973,offset
8.748,973,offset
8.749,973,offset
8.75,973,offset
8.751,973,offset
8.752,973,offset
8.753,973,offset
8.754,973,offset
8.755,985,offset
8.756,985,offset
8.757,985,offset
8.758,985,offset
8.759,985,offset
8.76,985,offset
8.761,985,offset
8.762,985,offset
8.763,985,offset
8.764,985,offset
8.765,993,offset
8.766,993,offset
8.767,993,offset
8.768,993,offset
8.769,993,offset
8.77,993,offset
8.771,993,offset
8.772,993,offset
8.773,993,offset
8.774,993,offset
8.775,1003,offset
8.776,1003,offset
8.777,1003,offset
8.778,1003,offset
8.779,1003,offset
8.78,1003,offset
8.781,1003,offset
8.782,1003,offset
8.783,1003,offset
8.784,1003,offset
8.785,1006,offset
8.786,1006,offset
8.787,1006,offset
8.788,1006,offset
8.789,1006,offset
8.79,1006,offset
8.791,1006,offset
8.792,1006,offset
8.793,1006,offset
8.794,1006,offset
8.795,1009,offset
8.796,1009,offset
8.797,1009,offset
8.798,1009,offset
8.799,1009,offset
8.8,1009,offset
8.801,1009,offset
8.802,1009,offset
8.803,1009,offset
8.804,1009,offset
8.805,1005,offset
8.806,1005,offset
8.807,1005,offset
8.808,1005,offset
8.809,1005,offset
8.81,1005,offset
8.811,1005,offset
8.812,1005,offset
8.813,1005,offset
8.814,1005,offset
8.815,1001,offset
8.816,1001,offset
8.817,1001,offset
8.818,1001,offset
8.819,1001,offset
8.82,1001,offset
8.821,1001,offset
8.822,1001,offset
8.823,1001,offset
8.824,1001,offset
8.825,992,offset
8.826,992,offset
8.827,992,offset
8.828,992,offset
8.829,992,offset
8.83,992,offset
8.831,992,offset
8.832,992,offset
8.833,992,offset
8.834,992,offset
8.835,984,offset
8.836,984,offset
8.837,984,offset
8.838,984,offset
8.839,984,offset
8.84,984,offset
8.841,984,offset
8.842,984,offset
8.843,984,offset
8.844,984,offset
8.845,972,offset
8.846,972,offset
8.847,972,offset
8.848,972,offset
8.849,972,offset
8.85,972,offset
8.851,972,offset
8.852,972,offset
8.853,972,offset
8.854,972,offset
8.855,962,offset
8.856,962,offset
8.857,962,offset
8.858,962,offset
8.859,962,offset
8.86,962,offset
8.861,962,offset
8.862,962,offset
8.863,962,offset
8.864,962,offset
8.865,949,offset
8.866,949,offset
8.867,949,offset
8.868,949,offset
8.869,949,offset
8.87,949,offset
8.871,949,offset
8.872,949,offset
8.873,949,offset
8.874,949,offset
8.875,940,offset
8.876,940,offset
8.877,940,offset
8.878,940,offset
8.879,940,offset
8.88,940,offset
8.881,940,offset
8.882,940,offset
8.883,940,offset
8.884,940,offset
8.885,928,offset
8.886,928,offset
8.887,928,offset
8.888,928,offset
8.889,928,offset
8.89,928,offset
8.891,928,offset
8.892,928,offset
8.893,928,offset
8.894,928,offset
8.895,922,offset
8.896,922,offset
8.897,922,offset
8.898,922,offset
8.899,922,offset
8.9,922,offset
8.901,922,offset
8.902,922,offset
8.903,922,offset
8.904,922,offset
8.905,912,offset
8.906,912,offset
8.907,912,offset
8.908,912,offset
8.909,912,offset
8.91,912,offset
8.911,912,offset
8.912,912,offset
8.913,912,offset
8.914,912,offset
8.915,908,offset
8.916,908,offset
8.917,908,offset
8.918,908,offset
8.919,908,offset
8.92,908,offset
8.921,908,offset
8.922,908,offset
8.923,908,offset
8.924,908,offset
8.925,901,offset
8.926,901,offset
8.927,901,offset
8.928,901,offset
8.929,901,offset
8.93,901,offset
8.931,901,offset
8.932,901,offset
8.933,901,offset
8.934,901,offset
8.935,899,offset
8.936,899,offset
8.937,899,offset
8.938,899,offset
8.939,899,offset
8.94,899,offset
8.941,899,offset
8.942,899,offset
8.943,899,offset
8.944,899,offset
8.945,896,offset
8.946,896,offset
8.947,896,offset
8.948,896,offset
8.949,896,offset
8.95,896,offset
8.951,896,offset
8.952,896,offset
8.953,896,offset
8.954,896,offset
8.955,894,offset
8.956,894,offset
8.957,894,offset
8.958,894,offset
8.959,894,offset
8.96,894,offset
8.961,894,offset
8.962,894,offset
8.963,894,offset
8.964,894,offset
8.965,894,offset
8.966,894,offset
8.967,894,offset
8.968,894,offset
8.969,894,offset
8.97,894,offset
8.971,894,offset
8.972,894,offset
8.973,894,offset
8.974,894,offset
8.975,892,offset
8.976,892,offset
8.977,892,offset
8.978,892,offset
8.979,892,offset
8.98,892,offset
8.981,892,offset
8.982,892,offset
8.983,892,offset
8.984,892,offset
8.985,894,offset
8.986,894,offset
8.987,894,offset
8.988,894,offset
8.989,894,offset
8.99,894,offset
8.991,894,offset
8.992,894,offset
8.993,894,offset
8.994,894,offset
8.995,905,offset
8.996,905,offset
8.997,905,offset
8.998,905,offset
8.999,905,offset
9.0,905,offset
9.001,905,offset
9.002,905,offset
9.003,905,offset
9.004,905,offset
9.005,909,offset
9.006,909,offset
9.007,909,offset
9.008,909,offset
9.009,909,offset
9.01,909,offset
9.011,909,offset
9.012,909,offset
9.013,909,offset
9.014,909,offset
9.015,933,offset
9.016,933,offset
9.017,933,offset
9.018,933,offset
9.019,933,offset
9.02,933,offset
9.021,933,offset
9.022,933,offset
9.023,933,offset
9.024,933,offset
9.025,950,offset
9.026,950,offset
9.027,950,offset
9.028,950,offset
9.029,950,offset
9.03,950,offset
9.031,950,offset
9.032,950,offset
9.033,950,offset
9.034,950,offset
9.035,967,offset
9.036,967,offset
9.037,967,offset
9.038,967,offset
9.039,967,offset
9.04,967,offset
9.041,967,offset
9.042,967,offset
9.043,967,offset
9.044,967,offset
9.045,990,offset
9.046,990,offset
9.047,990,offset
9.048,990,offset
9.049,990,offset
9.05,990,offset
9.051,990,offset
9.052,990,offset
9.053,990,offset
9.054,990,offset
9.055,966,offset
9.056,966,offset
9.057,966,offset
9.058,966,offset
9.059,966,offset
9.06,966,offset
9.061,966,offset
9.062,966,offset
9.063,966,offset
9.064,966,offset
9.065,947,offset
9.066,947,offset
9.067,947,offset
9.068,947,offset
9.069,947,offset
9.07,947,offset
9.071,947,offset
9.072,947,offset
9.073,947,offset
9.074,947,offset
9.075,939,offset
9.076,939,offset
9.077,939,offset
9.078,939,offset
9.079,939,offset
9.08,939,offset
9.081,939,offset
9.082,939,offset
9.083,939,offset
9.084,939,offset
9.085,958,offset
9.086,958,offset
9.087,958,offset
9.088,958,offset
9.089,958,offset
9.09,958,offset
9.091,958,offset
9.092,958,offset
9.093,958,offset
9.094,958,offset
9.095,952,offset
9.096,952,offset
9.097,952,offset
9.098,952,offset
9.099,952,offset
9.1,952,offset
9.101,952,offset
9.102,952,offset
9.103,952,offset
9.104,952,offset
9.105,1001,offset
9.106,1001,offset
9.107,1001,offset
9.108,1001,offset
9.109,1001,offset
9.11,1001,offset
9.111,1001,offset
9.112,1001,offset
9.113,1001,offset
9.114,1001,offset
9.115,986,offset
9.116,986,offset
9.117,986,offset
9.118,986,offset
9.119,986,offset
9.12,986,offset
9.121,986,offset
9.122,986,offset
9.123,986,offset
9.124,986,offset
9.125,1027,offset
9.126,1027,offset
9.127,1027,offset
9.128,1027,offset
9.129,1027,offset
9.13,1027,offset
9.131,1027,offset
9.132,1027,offset
9.133,1027,offset
9.134,1027,offset
9.135,1007,offset
9.136,1007,offset
9.137,1007,offset
9.138,1007,offset
9.139,1007,offset
9.14,1007,offset
9.141,1007,offset
9.142,1007,offset
9.143,1007,offset
9.144,1007,offset
9.145,1041,offset
9.146,1041,offset
9.147,1041,offset
9.148,1041,offset
9.149,1041,offset
9.15,1041,offset
9.151,1041,offset
9.152,1041,offset
9.153,1041,offset
9.154,1041,offset
9.155,1022,offset
9.156,1022,offset
9.157,1022,offset
9.158,1022,offset
9.159,1022,offset
9.16,1022,offset
9.161,1022,offset
9.162,1022,offset
9.163,1022,offset
9.164,1022,offset
9.165,1051,offset
9.166,1051,offset
9.167,1051,offset
9.168,1051,offset
9.169,1051,offset
9.17,1051,offset
9.171,1051,offset
9.172,1051,offset
9.173,1051,offset
9.174,1051,offset
9.175,1038,offset
9.176,1038,offset
9.177,1038,offset
9.178,1038,offset
9.179,1038,offset
9.18,1038,offset
9.181,1038,offset
9.182,1038,offset
9.183,1038,offset
9.184,1038,offset
9.185,1060,offset
9.186,1060,offset
9.187,1060,offset
9.188,1060,offset
9.189,1060,offset
9.19,1060,offset
9.191,1060,offset
9.192,1060,offset
9.193,1060,offset
9.194,1060,offset
9.195,1057,offset
9.196,1057,offset
9.197,1057,offset
9.198,1057,offset
9.199,1057,offset
9.2,1057,offset
9.201,1057,offset
9.202,1057,offset
9.203,1057,offset
9.204,1057,offset
9.205,1071,offset
9.206,1071,offset
9.207,1071,offset
9.208,1071,offset
9.209,1071,offset
9.21,1071,offset
9.211,1071,offset
9.212,1071,offset
9.213,1071,offset
9.214,1071,offset
9.215,1083,offset
9.216,1083,offset
9.217,1083,offset
9.218,1083,offset
9.219,1083,offset
9.22,1083,offset
9.221,1083,offset
9.222,1083,offset
9.223,1083,offset
9.224,1083,offset
9.225,1086,offset
9.226,1086,offset
9.227,1086,offset
9.228,1086,offset
9.229,1086,offset
9.23,1086,offset
9.231,1086,offset
9.232,1086,offset
9.233,1086,offset
9.234,1086,offset
9.235,1114,offset
9.236,1114,offset
9.237,1114,offset
9.238,1114,offset
9.239,1114,offset
9.24,1114,offset
9.241,1114,offset
9.242,1114,offset
9.243,1114,offset
9.244,1114,offset
9.245,1102,offset
9.246,1102,offset
9.247,1102,offset
9.248,1102,offset
9.249,1102,offset
9.25,1102,offset
9.251,1102,offset
9.252,1102,offset
9.253,1102,offset
9.254,1102,offset
9.255,1143,offset
9.256,1143,offset
9.257,1143,offset
9.258,1143,offset
9.259,1143,offset
9.26,1143,offset
9.261,1143,offset
9.262,1143,offset
9.263,1143,offset
9.264,1143,offset
9.265,1125,offset
9.266,1125,offset
9.267,1125,offset
9.268,1125,offset
9.269,1125,offset
9.27,1125,offset
9.271,1125,offset
9.272,1125,offset
9.273,1125,offset
9.274,1125,offset
9.275,1162,offset
9.276,1162,offset
9.277,1162,offset
9.278,1162,offset
9.279,1162,offset
9.28,1162,offset
9.281,1162,offset
9.282,1162,offset
9.283,1162,offset
9.284,1162,offset
9.285,1159,offset
9.286,1159,offset
9.287,1159,offset
9.288,1159,offset
9.289,1159,offset
9.29,1159,offset
9.291,1159,offset
9.292,1159,offset
9.293,1159,offset
9.294,1159,offset
9.295,1174,offset
9.296,1174,offset
9.297,1174,offset
9.298,1174,offset
9.299,1174,offset
9.3,1174,offset
9.301,1174,offset
9.302,1174,offset
9.303,1174,offset
9.304,1174,offset
9.305,1197,offset
9.306,1197,offset
9.307,1197,offset
9.308,1197,offset
9.309,1197,offset
9.31,1197,offset
9.311,1197,offset
9.312,1197,offset
9.313,1197,offset
9.314,1197,offset
9.315,1186,offset
9.316,1186,offset
9.317,1186,offset
9.318,1186,offset
9.319,1186,offset
9.32,1186,offset
9.321,1186,offset
9.322,1186,offset
9.323,1186,offset
9.324,1186,offset
9.325,1223,offset
9.326,1223,offset
9.327,1223,offset
9.328,1223,offset
9.329,1223,offset
9.33,1223,offset
9.331,1223,offset
9.332,1223,offset
9.333,1223,offset
9.334,1223,offset
9.335,1214,offset
9.336,1214,offset
9.337,1214,offset
9.338,1214,offset
9.339,1214,offset
9.34,1214,offset
9.341,1214,offset
9.342,1214,offset
9.343,1214,offset
9.344,1214,offset
9.345,1224,offset
9.346,1224,offset
9.347,1224,offset
9.348,1224,offset
9.349,1224,offset
9.35,1224,offset
9.351,1224,offset
9.352,1224,offset
9.353,1224,offset
9.354,1224,offset
9.355,1216,offset
9.356,1216,offset
9.357,1216,offset
9.358,1216,offset
9.359,1216,offset
9.36,1216,offset
9.361,1216,offset
9.362,1216,offset
9.363,1216,offset
9.364,1216,offset
9.365,1198,offset
9.366,1198,offset
9.367,1198,offset
9.368,1198,offset
9.369,1198,offset
9.37,1198,offset
9.371,1198,offset
9.372,1198,offset
9.373,1198,offset
9.374,1198,offset
9.375,1193,offset
9.376,1193,offset
9.377,1193,offset
9.378,1193,offset
9.379,1193,offset
9.38,1193,offset
9.381,1193,offset
9.382,1193,offset
9.383,1193,offset
9.384,1193,offset
9.385,1178,offset
9.386,1178,offset
9.387,1178,offset
9.388,1178,offset
9.389,1178,offset
9.39,1178,offset
9.391,1178,offset
9.392,1178,offset
9.393,1178,offset
9.394,1178,offset
9.395,1174,offset
9.396,1174,offset
9.397,1174,offset
9.398,1174,offset
9.399,1174,offset
9.4,1174,offset
9.401,1174,offset
9.402,1174,offset
9.403,1174,offset
9.404,1174,offset
9.405,1168,offset
9.406,1168,offset
9.407,1168,offset
9.408,1168,offset
9.409,1168,offset
9.41,1168,offset
9.411,1168,offset
9.412,1168,offset
9.413,1168,offset
9.414,1168,offset
9.415,1172,offset
9.416,1172,offset
9.417,1172,offset
9.418,1172,offset
9.419,1172,offset
9.42,1172,offset
9.421,1172,offset
9.422,1172,offset
9.423,1172,offset
9.424,1172,offset
9.425,1175,offset
9.426,1175,offset
9.427,1175,offset
9.428,1175,offset
9.429,1175,offset
9.43,1175,offset
9.431,1175,offset
9.432,1175,offset
9.433,1175,offset
9.434,1175,offset
9.435,1182,offset
9.436,1182,offset
9.437,1182,offset
9.438,1182,offset
9.439,1182,offset
9.44,1182,offset
10.553,1246,offset
10.554,1246,offset
10.555,1244,offset
10.556,1244,offset
10.557,1244,offset
10.558,1244,offset
10.559,1244,offset
10.56,1244,offset
10.561,1244,offset
10.562,1244,offset
10.563,1244,offset
10.564,1244,offset
10.565,1246,offset
10.566,1246,offset
10.567,1246,offset
10.568,1246,offset
10.569,1246,offset
10.57,1246,offset
10.571,1246,offset
10.572,1246,offset
10.573,1246,offset
10.574,1246,offset
10.575,1244,offset
10.576,1244,offset
10.577,1244,offset
10.578,1244,offset
10.579,1244,offset
10.58,1244,offset
10.581,1244,offset
10.582,1244,offset
10.583,1244,offset
